Customer_ID,First Name,Last Name,EMAIL,Phone,Gender,Date_Of_Birth,Country,City,Postal Code,Loyalty_Tier,Join Date,Last Purchase Date,Total_Orders,Lifetime Value USD,Avg Order Value USD,Churn_Risk_Score,Preferred Channel,Acquisition Source,Is_Subscribed_Newsletter,Account_Status
CUST-584178,Fatima,Santos,user2413@icloud.com,+28-6551144358,Non-binary,05/05/1975,SG,Singapore,43927.0,Silver,2020-01-01,2023-10-24,75,84.37,1.12,0.621,,Organic Search,1,Active
CUST-719097,Ahmed,Taylor,user3595@yahoo.com,+23-7968972345,Prefer not to say,23 Jan 1988,US,Los Angeles,96677.0,Bronze,"July 16, 2018",2023-09-03,86,483.28,5.62,,In-Store,Influencer,0,Suspended
CUST-979023,Amara,Johnson,user5559@yahoo.com,+16-1771693556,F,1990-11-14,ZA,Johannesburg,19065.0,Platinum,2018-12-08,2023-05-03,118,347.99,2.95,0.254,,Social Media,1,Inactive
CUST-339871,Chen,Jones,user9140@gmail.com,+67-7802647821,F,1975-11-03,IN,Hyderabad,45161.0,Silver,14/09/2023,2023-08-03,81,97.2,1.2,0.961,,,0,Active
CUST-268511,William,Rossi,user9596@gmail.com,+94-1259507890,MALE,25 Apr 1965,SG,Singapore,25700.0,Bronze,2019-10-02,2023-02-27,93,1019.0,10.96,,In-Store,Organic Search,1,Pending Verification
CUST-959354,Mary,Rossi,user1368@icloud.com,+79-8066232720,Prefer not to say,1995-05-16,ZA,Pretoria,45260.0,Silver,2022-03-22,2023-10-07,33,81.34,2.46,,In-Store,In-Store,0,Active
CUST-844602,Yuki,Garcia,user8769@gmail.com,+66-8939147093,M,03/08/2002,US,New York,90749.0,Bronze,2021-02-10,2023-02-18,106,1468.67,13.86,0.423,Phone Order,Influencer,1,Active
CUST-244981,Linda,Müller,user7402@icloud.com,+60-9276461423,Prefer not to say,1994-04-04,CA,Calgary,33688.0,Bronze,2020-07-29,2023-02-03,113,461.76,4.09,0.262,Mobile App,,0,Inactive
CUST-181395,Linda,Davis,,+47-4265161302,M,1984-06-26,IN,Pune,28268.0,Bronze,"February 16, 2024",2023-09-11,118,577.55,4.89,,Marketplace,Social Media,0,Active
CUST-493344,Sofia,Wilson,user6900@icloud.com,+26-6100689394,F,1957-05-01,IN,Delhi,,Bronze,2018-12-08,2024-02-12,4,1552.48,388.12,,In-Store,Social Media,1,Inactive
CUST-788043,Chen,Zhang,user6690@yahoo.com,+35-5060146520,Prefer not to say,1976-08-31,US,Chicago,20551.0,Gold ,2022-10-21,2023-11-06,38,150.72,3.97,0.505,Online,Influencer,0,Inactive
CUST-692399,Barbara,Williams,user8444@gmail.com,+47-5270754776,M,1981-05-29,US,Los Angeles,30041.0,Silver,2021-01-26,2023-02-15,119,308.64,2.59,0.067,In-Store,Influencer,1,Active
CUST-406422,William,Nguyen,user4691@outlook.com,+39-1817785314,Prefer not to say,02/04/1960,US,Phoenix,20752.0,Bronze,2020-01-30,2024-06-19,68,1020.96,15.01,0.905,Wholesale,,1,active
CUST-556613,Priya,Garcia,USER7498@ICLOUD.COM,,M,1975-05-17,IN,Bangalore,31395.0,Bronze,2020-11-13,2023-02-02,85,99.51,1.17,0.261,Online,In-Store,1,Active
CUST-533228,John,Jones,user8295@gmail.com,+13-2349611073,m,04 Jan 1979,JP,Nagoya,61594.0,Bronze,31/01/2024,2023-09-27,86,232.68,2.71,,Marketplace,In-Store,1,Active
CUST-276273,Mary,Santos,user4724@icloud.com,+25-2116960219,Prefer not to say,1971-02-10,US,Chicago,47845.0,Bronze,2023-11-04,2023-04-28,91,1642.53,18.05,1.181,Online,Social Media,1,Active
CUST-392603,James,Deschamps,user2679@outlook.com,+38-5726428158,Non-binary,1963-03-06,US,  Los Angeles  ,46761.0,Bronze,2019-07-08,2023-08-04,85,743.09,8.74,0.114,,Paid Ads,1,Active
CUST-165609,Barbara,Nguyen,user1083@gmail.com,+87-9151606309,F,10-11-2001,US,  Phoenix  ,28522.0,Gold,"June 10, 2021",,89,107.04,1.2,0.508,Online,Influencer,0,Active
CUST-565726,Chen,Taylor,user9687@hotmail.com,+76-9125417507,F,1998-10-31,US,Chicago,30989.0,Bronze,2023-04-09,2023-06-01,91,670.63,7.37,0.425,Marketplace,Referral,1,Active
CUST-990110,Chen,Santos,user2394@hotmail.com,+39-6031545480,M,1999-09-09,IN,Chennai,67000.0,Platinum,2022-07-29,2023-03-30,31,109.16,3.52,0.627,,Social Media,1,Active
CUST-628559,Michael,Santos,user2821@gmail.com,+7-2522814477,M,1977-11-21,GB,Leeds,,Bronze,2018-09-09,2023-12-26,9,225.05,25.01,,,TV Ad,1,Active
CUST-600021,William,Santos,user5888@gmail.com,,F,2001-04-18,US,Seattle,98443.0,Bronze,2018-02-09,2024-03-28,79,475.82,6.02,0.89,Wholesale,Paid Ads,1,Active
CUST-661444,Mary,Kumar,user5640@yahoo.com,+15-7236989161,M,1994-11-30,IN,Hyderabad,32264.0,Silver,31/01/2022,2023-11-02,112,874.21,7.81,0.847,In-Store,TV Ad,1,Active
CUST-438855,William,Patel,user4178@icloud.com,+9-9697545483,,1957-12-21,FR,Nantes,,Bronze,2020-01-24,,79,40.03,0.51,0.232,In-Store,Influencer,1,Active
CUST-355970,Sofia,Rossi,user2481@hotmail.com,+87-8582577684,Non-binary,22/06/1956,AU,Sydney,59806.0,Bronze,2023-12-16,2023-12-11,101,210.44,2.08,,,Organic Search,1,Active
CUST-791172,James,Rossi,user4824@gmail.com,+26-6429316036,M,21/11/2000,IN,Bangalore,,Silver,2023-03-25,,3,1036.2,345.4,0.529,In-Store,Email,0,Active
CUST-814474,Linda,Brown,user9545@gmail.com,,Prefer not to say,10-31-1991,US,Los Angeles,,Bronze,2023-09-18,2023-06-18,56,395.38,7.06,0.334,Wholesale,Influencer,1,Active
CUST-877891,Jennifer,Wilson,user7927@hotmail.com,+81-7656433569,Non-binary,1985-06-21,BR,Rio de Janeiro,14431.0,Bronze,2019-11-20,2023-07-23,118,2044.56,17.33,0.614,Mobile App,In-Store,0,Active
CUST-152954,Jennifer,Taylor,user7339@gmail.com,,F,10 Mar 1987,BR,Salvador,94273.0,Gold,2021-01-10,2023-10-23,40,194.18,4.85,0.747,In-Store,Email,0,Active
CUST-357362,Lucas,Müller,user9321@yahoo.com,+45-5969309896,Prefer not to say,1956-04-14,GB,  Glasgow  ,,Bronze,2023-09-12,2023-03-08,54,1068.93,19.8,0.553,,Email,1,Inactive
CUST-795048,Patricia,Garcia,user5607@outlook.com,,Non-binary,1987-07-20,SG,Singapore,76874.0,Bronze,"March 06, 2020",2023-01-23,27,277.85,10.29,0.994,Mobile App,Influencer,0,active
CUST-334442,Michael,Smith,user1177@gmail.com,+12-1967711576,Prefer not to say,1979-12-18,IN,Bangalore,98256.0,Silver,2024-01-08,2024-03-28,71,371.95,5.24,0.698,Wholesale,Organic Search,0,Suspended
CUST-965351,James,Taylor,USER5908@GMAIL.COM,+80-4089121989,F,1964-09-15,ZA,Cape Town,73736.0,Silver,2022-10-31,2023-01-12,23,667.77,29.03,0.842,Marketplace,Referral,1,Inactive
CUST-143658,Linda,Brown,user4799@hotmail.com,+24-5631561312,M,1961-08-15,AU,Adelaide,50466.0,Bronze,2020-11-09,2024-05-17,57,458.71,8.05,0.749,Mobile App,Social Media,1,Active
CUST-393910,Yuki,Davis,user9753@gmail.com,,Non-binary,1978-02-03,AU,Perth,25425.0,Bronze,2022-08-29,2023-04-06,74,254.12,3.43,0.223,Mobile App,TV Ad,0,Active
CUST-450909,John,Wilson,user2534@icloud.com,,F,1981-11-18,ZA,Pretoria,39974.0,Bronze,2023-03-08,2023-09-13,-17,980.52,57.68,0.882,Phone Order,Influencer,1,Active
CUST-835089,Priya,Brown,,+55-7906505273,Non-binary,06-11-1996,US,Dallas,16211.0,Gold,2019-08-06,2023-08-01,60,632.06,10.53,-0.785,In-Store,Social Media,1,Active
CUST-301450,Robert,Jones,user7570@yahoo.com,+98-9705782517,FEMALE,1956-01-22,SG,Singapore,65600.0,Bronze,2020-07-13,2024-03-30,45,378.82,8.42,0.54,Online,In-Store,1,Inactive
CUST-624744,Patricia,Nguyen,user1392@icloud.com,+66-1668713242,F,1960-12-22,AU,Melbourne,54764.0,Bronze,2019-11-22,2023-01-07,45,400.16,8.89,0.805,In-Store,Social Media,0,Inactive
CUST-227246,Ahmed,Miller,user1688@outlook.com,+2-8356243312,Non-binary,1998-01-04,CA,Toronto,59186.0,Bronze,2022-07-02,2023-07-07,4,2140.76,535.19,0.026,In-Store,Paid Ads,1,Active
CUST-703757,Michael,Miller,user8633@outlook.com,+2-2190869436,Non-binary,1986-01-18,BR,Salvador,81318.0,Bronze,2018-12-16,2023-08-09,18,1082.83,60.16,0.328,Mobile App,,1,Active
CUST-808728,Amara,Patel,user3190@gmail.com,+47-7939027804,F,1962-08-01,SG,Singapore,71343.0,Platinum,27/01/2021,2023-11-16,-76,1033.03,13.59,0.276,Mobile App,TV Ad,0,Active
CUST-865420,Diego,Santos,user1375@icloud.com,,M,1978-06-09,US,Houston,66316.0,Bronze,2019-01-07,2023-02-26,67,4827.92,72.06,,Mobile App,Email,1,Active
CUST-417012,Barbara,Santos,user9194@gmail.com,+51-8985608549,Prefer not to say,13/06/2003,IN,Bangalore,63578.0,Bronze,2023-04-27,2023-10-03,62,402.96,6.5,0.926,Online,Social Media,1,Active
CUST-652224,Robert,Patel,user3962@icloud.com,+24-5890421018,Non-binary,1998-01-22,AU,Brisbane,40164.0,Bronze,2022-04-27,2023-06-11,23,1291.41,56.15,0.162,Online,,1,Active
CUST-271471,Linda,Rossi,user5878@gmail.com,+34-6126772458,M,1980-05-13,SG,Singapore,35199.0,Silver,14/01/2023,2023-11-03,113,184.58,1.63,,Online,Organic Search,1,Active
CUST-459434,Diego,Patel,user5272@gmail.com,+25-4513441946,F,22/06/1981,US,  Houston  ,88928.0,Bronze,15/12/2023,,40,1295.43,32.39,1.108,Wholesale,Referral,1,Active
CUST-665500,Yuki,Zhang,user3845@gmail.com,+51-7742586963,Non-binary,2002-04-21,IN,Pune,17238.0,Bronze,2020-10-04,2023-06-06,5,1394.54,278.91,0.227,Marketplace,Referral,1,active
CUST-247479,Linda,Williams,,+1-8345187025,,1992-12-16,GB,Manchester,92244.0,Bronze,25/12/2023,2023-07-18,21,835.62,39.79,0.602,Mobile App,Influencer,0,Active
CUST-533256,Mary,Miller,user7588@gmail.com,+61-5687744208,F,1999-05-03,US,Phoenix,48894.0,GOLD,09/10/2023,2023-03-11,32,558.28,17.45,0.463,Mobile App,Referral,1,Active
CUST-497751,Sofia,Smith,user3854@hotmail.com,+16-6533725892,M,1992-05-17,JP,Nagoya,20859.0,Bronze,2020-06-15,2024-02-16,74,1305.91,17.65,0.314,In-Store,Organic Search,1,Active
CUST-725181,Priya,Kumar,user8522@gmail.com,,Prefer not to say,10-26-1973,GB,Leeds,92075.0,Bronze,2021-04-17,,86,224.87,2.61,,Phone Order,Organic Search,1,Active
CUST-608259,Patricia,Santos,user1782@hotmail.com,+51-7603791210,Prefer not to say,1965-07-15,US,Los Angeles,88240.0,Bronze,"January 11, 2018",2023-02-05,89,556.05,6.25,0.564,Phone Order,Influencer,1,Active
CUST-850289,Mary,Brown,USER3411@GMAIL.COM,+99-5804718884,M,21/09/1999,US,Houston,30147.0,Platinum,2019-04-14,2023-09-25,20,384.37,19.22,0.561,Mobile App,Social Media,1,active
CUST-674519,Ahmed,Patel,user4372@icloud.com,+18-5618308359,M,1964-06-06,US,Seattle,79976.0,Silver,09/01/2021,2023-06-11,50,1290.67,25.81,0.378,Online,Paid Ads,0,Active
CUST-793471,Sofia,Müller,user8778@gmail.com,+26-8280796945,M,11-19-1979,AU,Melbourne,38404.0,Bronze,2018-04-28,,41,583.11,14.22,0.524,Mobile App,Referral,0,Active
CUST-713802,Chen,Deschamps,user5494@icloud.com,+73-5557566540,M,1995-10-18,US,Chicago,45494.0,Silver,2019-03-10,2023-04-28,12,651.18,54.26,0.259,In-Store,Influencer,0,Active
CUST-101710,Mary,Rossi,,+68-2090767021,M,1984-11-29,ZA,Pretoria,18351.0,Silver,2023-05-20,2024-02-29,45,31.37,0.7,0.435,In-Store,TV Ad,0,Active
CUST-315716,Ahmed,Garcia,user9260@yahoo.com,+45-5468959624,Prefer not to say,08-31-1982,IN,Mumbai,30764.0,Silver,17/04/2021,2024-06-03,90,219.02,2.43,0.621,Marketplace,Email,1,active
CUST-666819,Amara,Smith,user6973@icloud.com,+67-9511029253,Non-binary,1989-03-12,US,Los Angeles,77654.0,Bronze,27/04/2022,2023-07-09,105,795.95,7.58,0.617,In-Store,Email,1,Active
CUST-548495,William,Jones,user7877@outlook.com,+26-5745317521,Non-binary,24/02/1983,DE,Cologne,92177.0,Silver,2020-06-07,2023-10-29,107,744.24,6.96,0.66,Marketplace,Social Media,1,Active
CUST-431280,Ahmed,Williams,user3144@gmail.com,+50-7700705380,Prefer not to say,1993-12-18,US,Houston,35432.0,Platinum,2020-09-17,2023-07-05,105,264.73,2.52,0.711,In-Store,Organic Search,0,Pending Verification
CUST-184307,Chen,Miller,user8106@gmail.com,+19-7133933520,Prefer not to say,08-22-1977,BR,Brasília,75151.0,Bronze,2021-01-22,2023-04-01,9,133.45,,0.975,Wholesale,Paid Ads,0,Inactive
CUST-252533,William,Patel,user1428@gmail.com,+76-1472366903,male,02-11-1963,GB,Glasgow,33875.0,Bronze,2020-10-14,2023-11-23,26,758.82,29.19,0.059,Mobile App,Organic Search,0,Active
CUST-621785,John,Wilson,user6874@gmail.com,,,1975-01-16,BR,Salvador,15396.0,Bronze,2023-11-20,2023-10-21,55,106.77,1.94,0.389,Online,,1,Active
CUST-187329,Linda,Jones,user6783@outlook.com,+15-4948596809,f,1980-01-12,GB,Manchester,,Silver,2023-02-27,2023-04-23,85,430.39,5.06,0.922,Wholesale,Organic Search,0,Active
CUST-667244,Amara,Jones,user2875@yahoo.com,+18-6628180161,Prefer not to say,23 Dec 1976,FR,Toulouse,12035.0,Silver,2019-04-07,2023-08-08,71,3464.62,,,Online,Influencer,1,Active
CUST-988328,Diego,Williams,user2200@outlook.com,+56-5813980540,Non-binary,1971-05-09,US,New York,14945.0,Bronze,2021-04-16,2024-01-26,51,2832.91,55.55,,Wholesale,TV Ad,0,Active
CUST-968163,Robert,Patel,user1759@yahoo.com,+84-9452723867,Prefer not to say,09 Jun 1986,IN,Mumbai,95439.0,Silver,2023-12-30,2023-08-31,89,142.21,1.6,0.62,Wholesale,Email,1,Active
CUST-857470,Lucas,Brown,user9247@gmail.com,+97-8718542456,Prefer not to say,2003-08-28,US,Chicago,89961.0,Bronze,2019-05-04,2024-02-28,5,30.22,,1.217,Online,Email,1,Active
CUST-530610,Liam,Kumar,user5702@hotmail.com,+85-6504255968,female,1999-11-11,ZA,Johannesburg,16124.0,Bronze,2019-11-06,2023-12-29,63,9.2,,,Mobile App,Email,1,Active
CUST-949877,Fatima,Davis,user7337@yahoo.com,+15-2583162569,Non-binary,1993-06-01,SG,Singapore,42531.0,Bronze,2023-08-22,2023-09-06,10,125.25,12.53,0.83,Online,,1,Active
CUST-903397,Chen,Zhang,user8703@hotmail.com,+49-3698883651,Non-binary,1972-06-29,IN,Bangalore,99012.0,Bronze,2018-12-13,2024-03-06,40,36.97,0.92,0.473,Online,In-Store,0,Active
CUST-555596,Michael,Nguyen,user5156@gmail.com,+77-7384082049,Non-binary,03/12/1987,CA,Toronto,76288.0,Silver,2023-12-03,,19,2330.32,122.65,,Online,,0,Active
CUST-849731,William,Miller,user4242@gmail.com,+50-3111711797,Non-binary,1988-02-25,US,Seattle,61725.0,Bronze,"February 10, 2018",2024-05-10,9,1985.56,220.62,0.422,Wholesale,In-Store,1,Active
CUST-397011,Barbara,Müller,user1360@gmail.com,,Prefer not to say,01-26-1956,IN,Delhi,89500.0,Bronze,2021-11-20,2023-07-03,98,746.86,7.62,0.712,In-Store,In-Store,0,Active
CUST-310977,Michael,Zhang,user6593@icloud.com,+34-6971652535,,1991-08-30,IN,Bangalore,,Platinum,2020-05-15,2023-10-06,108,205.48,1.9,,Online,Email,1,Active
CUST-426771,Lucas,Johnson,user8995@hotmail.com,+60-8969938973,F,1972-10-19,JP,  Yokohama  ,33860.0,Bronze,29/08/2019,2023-10-25,87,775.42,8.91,0.377,Online,Email,1,Active
CUST-366331,Sofia,Williams,user4708@gmail.com,+3-6490104391,Prefer not to say,1984-03-04,US,Phoenix,67604.0,Bronze,2018-01-26,2023-06-20,45,49.8,1.11,0.482,Wholesale,TV Ad,1,Suspended
CUST-765415,James,Smith,user2046@gmail.com,+92-9912225251,F,1972-11-08,ZA,Pretoria,84690.0,Gold,2020-07-20,2023-03-13,77,368.43,4.78,0.597,Wholesale,Referral,1,Active
CUST-353527,Diego,Davis,user8773@icloud.com,+4-6417036253,F,1967-10-10,ZA,Cape Town,,Bronze,2024-01-22,2024-02-16,74,1094.66,14.79,0.235,Online,Influencer,0,Active
CUST-520429,Fatima,Miller,user1360@gmail.com,+95-9862048187,Prefer not to say,02-19-1995,BR,São Paulo,94447.0,Gold,2023-02-11,2023-04-16,30,742.98,24.77,0.408,,Social Media,1,active
CUST-369811,Linda,Nguyen,USER1353@HOTMAIL.COM,,,1962-05-05,JP,Osaka,,Bronze,2021-08-23,2023-12-10,75,421.69,5.62,,In-Store,Paid Ads,1,Pending Verification
CUST-901295,Sofia,Johnson,user5955@gmail.com,+18-7865266363,F,1962-03-04,CA,Calgary,33567.0,Silver,2023-07-26,2024-01-08,74,76.43,1.03,0.737,Phone Order,Email,1,Active
CUST-127600,Jennifer,Smith,user5195@gmail.com,,m,1980-07-17,IN,Delhi,96443.0,silver,2018-05-22,2023-03-18,42,486.74,11.59,,Wholesale,Email,0,Active
CUST-477894,Sofia,Patel,user4351@yahoo.com,+26-3889614638,Prefer not to say,01-26-1988,SG,Singapore,,Bronze,2020-02-11,,12,556.3,46.36,0.869,Phone Order,In-Store,1,Active
CUST-108102,William,Brown,user4726@gmail.com,+58-5331313194,Prefer not to say,1974-01-21,US,Los Angeles,,Bronze,2023-04-28,2024-03-10,2,98.01,49.01,0.724,,Referral,1,Active
CUST-756936,Sofia,Johnson,user7425@gmail.com,+19-9309494868,Prefer not to say,1993-03-26,GB,  Leeds  ,43666.0,Gold,2023-01-08,2023-07-31,112,1541.31,13.76,0.912,Marketplace,Influencer,1,Inactive
CUST-710041,Diego,Okonkwo,,+54-8484018812,FEMALE,1957-05-15,US,Dallas,25448.0,Bronze,2018-04-30,2023-03-03,39,302.04,7.74,1.371,Online,Influencer,0,Active
CUST-802515,Michael,Kumar,,+66-8853030661,,03-27-1986,FR,  Paris  ,34562.0,Silver,2023-11-08,2023-12-26,48,1075.03,22.4,,Phone Order,In-Store,1,Active
CUST-770967,Barbara,Williams,user5774@outlook.com,+22-1657006329,Non-binary,06/09/1987,ZA,Pretoria,18400.0,Gold,2022-01-08,2023-04-03,31,1726.38,55.69,0.842,,Paid Ads,1,Inactive
CUST-627286,Mary,Williams,user2070@outlook.com,+71-8257416115,M,16/10/1960,BR,Brasília,40272.0,Bronze,2023-08-13,2023-06-02,109,345.23,3.17,0.312,Marketplace,Influencer,1,Active
CUST-456981,William,Jones,user1895@yahoo.com,+10-7123750412,F,1998-10-24,FR,Marseille,15999.0,Silver,2018-12-03,2024-03-21,46,1208.89,26.28,0.127,Wholesale,Email,1,Active
CUST-724220,James,Rossi,user4580@hotmail.com,+51-7070583865,Prefer not to say,1999-11-13,GB,Birmingham,95981.0,Gold,2018-12-23,2023-02-28,46,1950.42,42.4,0.306,Wholesale,Email,1,Active
CUST-703734,Priya,Garcia,user4095@gmail.com,+61-5045713161,Non-binary,1987-06-09,DE,  Hamburg  ,,Bronze,2019-07-07,2023-05-10,7,127.21,18.17,0.743,Marketplace,,1,Active
CUST-407299,Priya,Nguyen,USER2653@ICLOUD.COM,+17-1244226297,F,1956-06-17,US,Chicago,34850.0,Gold,2023-10-14,2024-01-17,70,138.7,1.98,0.168,Marketplace,TV Ad,0,Active
CUST-843886,John,Rossi,user1967@hotmail.com,+79-5789826364,M,1997-12-08,CA,Vancouver,89394.0,Bronze,2018-03-29,2024-03-05,67,1638.31,24.45,0.612,Mobile App,Organic Search,1,active
CUST-878615,James,Deschamps,user7671@gmail.com,+79-3173356061,Prefer not to say,1994-10-24,US,Seattle,,Bronze,14/03/2021,2023-04-05,114,292.95,2.57,0.956,Phone Order,TV Ad,0,Active
CUST-269434,Ahmed,Müller,user1253@gmail.com,+63-5032556313,female,04-25-1983,US,Phoenix,50984.0,Bronze,2020-08-17,2024-01-24,66,1132.08,17.15,0.412,Mobile App,,0,Active
CUST-784013,James,Wilson,user4255@gmail.com,+79-3139294009,Prefer not to say,1993-03-22,CA,Toronto,62597.0,Bronze,2020-07-09,2023-12-02,50,1004.76,20.1,0.462,Phone Order,Email,1,Active
CUST-112793,Chen,Smith,user8517@gmail.com,+53-3825364622,f,1987-11-05,BR,São Paulo,27181.0,Bronze,2021-11-10,2024-03-13,70,702.86,10.04,0.05,Phone Order,Email,1,Active
CUST-545901,Liam,Smith,user4337@yahoo.com,+79-4942876337,Prefer not to say,1961-11-03,GB,Glasgow,40045.0,Silver,2018-07-09,2023-06-07,51,178.84,3.51,0.618,Marketplace,Influencer,1,Active
CUST-469897,Priya,Brown,user7108@gmail.com,,M,29 Jan 1979,BR,Rio de Janeiro,99954.0,Silver,2018-09-19,2024-01-13,-114,952.64,8.36,0.015,Marketplace,Email,1,Suspended
CUST-843045,Jennifer,Okonkwo,user7512@icloud.com,+60-2359688421,Non-binary,22 Nov 1966,US,Seattle,60224.0,Silver,2020-02-26,2023-03-05,55,144.18,2.62,-0.476,Mobile App,TV Ad,0,Active
CUST-760217,Michael,Johnson,user8379@gmail.com,,Prefer not to say,1987-04-15,US,Seattle,97084.0,Bronze,2019-05-19,2024-01-07,56,177.31,3.17,0.451,Online,TV Ad,1,Active
CUST-749307,William,Santos,user2858@gmail.com,+84-5726654992,Prefer not to say,1973-12-08,US,Seattle,56076.0,Bronze,2020-11-29,2024-06-28,7,380.91,54.42,0.413,Wholesale,Paid Ads,1,Active
CUST-161511,Michael,Smith,user3815@yahoo.com,+76-8421689641,m,2000-07-17,SG,Singapore,30338.0,Silver,2018-11-28,2023-09-07,11,87.18,7.93,0.141,Marketplace,,1,Active
CUST-527612,Robert,Zhang,user7301@yahoo.com,+21-1423382792,male,01-21-1993,FR,Paris,87864.0,Bronze,2023-03-20,2024-03-21,17,90.15,5.3,0.756,Wholesale,Organic Search,1,Active
CUST-756323,Chen,Taylor,user2851@outlook.com,+53-3871447407,Non-binary,2001-04-10,IN,Delhi,74488.0,Bronze,2018-08-18,2024-06-07,42,682.73,16.26,0.515,In-Store,Referral,1,Active
CUST-702861,Mary,Santos,user4009@hotmail.com,+21-6381101104,F,1997-05-14,BR,São Paulo,93691.0,Bronze,2018-11-01,2023-01-25,71,605.44,8.53,,,Referral,1,Active
CUST-871536,Patricia,Deschamps,user2000@gmail.com,+20-2280049580,Non-binary,26 Jul 1978,SG,Singapore,25039.0,Bronze,"September 07, 2022",2023-10-12,2,279.08,139.54,0.366,Phone Order,Paid Ads,0,Inactive
CUST-706114,Fatima,Santos,user6713@gmail.com,,F,1966-12-17,CA,Toronto,,Platinum,2019-04-29,2024-04-04,115,36.14,0.31,0.984,Wholesale,Email,1,Active
CUST-162807,John,Santos,user3382@gmail.com,,,1962-10-18,AU,Adelaide,38540.0,Platinum,2019-12-02,2024-03-01,64,3612.37,56.44,0.538,In-Store,Social Media,1,Active
CUST-795729,Priya,Nguyen,USER8895@GMAIL.COM,+19-2897433853,F,1956-11-20,CA,Vancouver,91868.0,Bronze,2022-07-16,2024-05-31,77,30.06,0.39,0.784,,Referral,0,Active
CUST-359693,Lucas,Williams,user9096@outlook.com,,M,1995-03-31,DE,Frankfurt,27825.0,Silver,2023-09-24,,62,109.02,1.76,0.548,Online,,1,Active
CUST-771233,Chen,Zhang,user6925@yahoo.com,+72-4625492017,M,24/11/1978,FR,Paris,72708.0,Bronze,2022-06-10,2023-01-07,59,210.73,3.57,0.526,Phone Order,Organic Search,1,Active
CUST-485026,William,Johnson,user8664@gmail.com,,,1979-10-05,GB,Glasgow,58159.0,Silver,2019-05-03,2024-01-06,70,125.17,1.79,0.62,Marketplace,Social Media,0,Active
CUST-991346,Amara,Davis,user7830@gmail.com,+32-3495371115,F,1990-02-20,AU,  Brisbane  ,,Bronze,2021-09-12,2024-06-24,76,786.65,10.35,0.26,Marketplace,TV Ad,0,Active
CUST-422741,Lucas,Brown,user7098@outlook.com,+94-6952707559,Non-binary,1985-06-25,AU,  Melbourne  ,83657.0,Gold,2019-08-14,2023-11-09,6,283.09,47.18,,Mobile App,Email,1,Active
CUST-408328,Jennifer,Santos,user5037@yahoo.com,,Non-binary,1980-09-13,SG,Singapore,27821.0,Bronze,2018-08-18,2023-06-11,115,1779.89,15.48,0.768,Online,Organic Search,1,Active
CUST-251976,Robert,Johnson,user7989@gmail.com,+79-1606900806,M,1971-03-28,US,Los Angeles,54891.0,Silver,2022-06-03,2023-12-27,41,5.6,0.14,0.924,Mobile App,,0,Active
CUST-644415,Barbara,Nguyen,user4113@gmail.com,+95-4123328254,F,1963-03-25,AU,Melbourne,36564.0,Silver,02/09/2021,2023-07-16,15,757.95,50.53,0.814,Phone Order,In-Store,1,Active
CUST-146731,Liam,Taylor,user6165@gmail.com,,M,1982-12-17,ZA,Pretoria,40874.0,Bronze,2019-07-13,2023-06-12,41,1808.35,44.11,0.801,In-Store,Referral,1,Active
CUST-766309,Patricia,Taylor,user4524@icloud.com,+39-1775294464,F,12-17-1973,US,Seattle,18850.0,Gold,22/12/2023,2023-01-14,54,1436.74,26.61,,Marketplace,Paid Ads,1,Active
CUST-352479,William,Zhang,user5999@gmail.com,+98-6587542306,Non-binary,1960-03-08,JP,Tokyo,89277.0,Bronze,2019-07-21,2024-04-01,59,2749.43,,0.335,Marketplace,In-Store,1,Active
CUST-240364,Diego,Smith,user5666@gmail.com,+88-2038300807,F,05-16-1987,US,Chicago,33556.0,Platinum,2022-10-02,2024-05-13,53,1719.73,32.45,0.804,,TV Ad,1,active
CUST-668763,Linda,Patel,user6756@gmail.com,,M,06 Dec 1990,IN,Chennai,,Silver,2022-09-07,2023-11-23,72,419.23,5.82,,Online,Referral,0,Active
CUST-411805,Barbara,Garcia,user1664@yahoo.com,+54-5946701780,,1986-04-27,DE,Cologne,49725.0,Bronze,2022-09-13,2024-04-24,64,510.48,7.98,0.147,Online,Organic Search,1,Active
CUST-295307,Yuki,Nguyen,user5330@gmail.com,+75-2985775877,M,1973-05-05,US,Seattle,21531.0,Silver,2020-07-15,2023-08-23,39,589.06,15.1,0.195,In-Store,Influencer,1,Active
CUST-983342,Patricia,Johnson,USER3275@OUTLOOK.COM,+77-2213946115,F,1975-11-01,FR,Marseille,23739.0,gold,2019-09-27,2024-01-19,69,187.17,2.71,0.587,Online,In-Store,1,Active
CUST-354141,John,Jones,user3052@hotmail.com,+82-4124356742,Prefer not to say,13/08/1983,FR,Lyon,,Bronze,2020-04-25,2023-10-20,58,1000.25,17.25,0.138,Marketplace,Influencer,1,Active
CUST-287237,Chen,Müller,user8749@gmail.com,+67-6038698352,Non-binary,1975-11-06,BR,São Paulo,32317.0,Gold,2023-02-21,2023-06-28,18,334.67,18.59,0.7,Phone Order,Referral,1,Active
CUST-411429,Michael,Patel,user3774@gmail.com,+52-5952463196,,1987-11-16,ZA,Pretoria,30586.0,Bronze,2020-03-21,2023-04-16,13,835.5,64.27,0.386,Phone Order,In-Store,0,Active
